"","time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","coords"
"234","2016-07-28T16:12:27Z",NA,NA,"47.393.407","16.000.000","7.028.554",1.268291,13,"gps","NA:NA"
"235","2016-07-28T16:12:42Z",NA,NA,"62.976.484","4.000.000","937.419",1.356132,12,"gps","NA:NA"
"236","2016-07-28T16:13:00Z",NA,NA,"65.208.723","4.000.000","359.754.852",1.290495,12,"gps","NA:NA"
"237","2016-07-28T16:13:11Z",NA,NA,"69.268.942","8.000.000","26.866.463",1.734051,13,"gps","NA:NA"
"238","2016-07-28T16:13:22Z",NA,NA,"65.180.165","12.000.000","18.097.641",1.164497,6,"gps","NA:NA"
"239","2016-07-28T16:13:33Z",NA,NA,"43.250.588","8.000.000","22.854.908",1.287741,8,"gps","NA:NA"
"240","2016-07-28T16:13:44Z",NA,NA,"61.595.865","4.000.000","9.403.509",1.562406,14,"gps","NA:NA"
"241","2016-07-28T16:13:55Z",NA,NA,"62.034.962","4.000.000","17.596.378",1.308469,14,"gps","NA:NA"
"242","2016-07-28T16:14:12Z",NA,NA,"60.560.067","4.000.000","2.002.000",1.375465,14,"gps","NA:NA"
"243","2016-07-28T16:14:22Z",NA,NA,"60.513.847","4.000.000","12.536.974",1.306894,14,"gps","NA:NA"
"244","2016-07-28T16:14:41Z",NA,NA,"66.451.631","16.000.000","356.838.318",1.06328,14,"gps","NA:NA"
"245","2016-07-28T16:14:52Z",NA,NA,"64.828.315","24.000.000","14.122.046",1.021502,10,"gps","NA:NA"
"246","2016-07-28T16:15:05Z",NA,NA,"76.423.447","16.000.000","342.694.214",1.669527,12,"gps","NA:NA"
"247","2016-07-28T16:15:16Z",NA,NA,"73.032.369","32.000.000","301.187.897",2.471193,11,"gps","NA:NA"
"248","2016-07-28T16:15:26Z",NA,NA,"56.496.536","16.000.000","332.399.689",1.682112,10,"gps","NA:NA"
"249","2016-07-28T16:15:37Z",NA,NA,"56.328.995","16.000.000","37.216.785",1.46904,10,"gps","NA:NA"
"250","2016-07-28T16:15:48Z",NA,NA,"65.046.154","16.000.000","343.582.489",1.104838,13,"gps","NA:NA"
"251","2016-07-28T16:16:00Z",NA,NA,"64.965.196","12.000.000","6.923.097",1.296293,12,"gps","NA:NA"
"252","2016-07-28T16:16:11Z",NA,NA,"64.235.069","16.000.000","58.556.332",1.409588,12,"gps","NA:NA"
"253","2016-07-28T16:16:29Z",NA,NA,"58.373.093","12.000.000","73.494.492",0.951159,13,"gps","NA:NA"
"254","2016-07-28T16:16:40Z",NA,NA,"65.852.125","24.000.000","52.477.711",2.713896,9,"gps","NA:NA"
"255","2016-07-28T16:16:53Z",NA,NA,"71.810.333","16.000.000","46.228.638",1.185814,13,"gps","NA:NA"
"256","2016-07-28T16:17:04Z",NA,NA,"56.454.182","24.000.000","44.705.173",1.103119,12,"gps","NA:NA"
"257","2016-07-28T16:17:15Z",NA,NA,"60.629.966","16.000.000","62.897.476",1.233738,9,"gps","NA:NA"
"258","2016-07-28T16:17:25Z",NA,NA,"69.932.544","16.000.000","45.050.373",1.279901,9,"gps","NA:NA"
"259","2016-07-28T16:17:36Z",NA,NA,"71.176.171","24.000.000","63.597.450",0.385411,9,"gps","NA:NA"
"260","2016-07-28T16:17:47Z",NA,NA,"70.247.440","16.000.000","38.674.110",1.023816,10,"gps","NA:NA"
"261","2016-07-28T16:18:01Z",NA,NA,"69.602.844","16.000.000","46.160.034",1.17313,8,"gps","NA:NA"
"262","2016-07-28T16:18:12Z",NA,NA,"68.900.579","12.000.000","27.131.809",1.331849,11,"gps","NA:NA"
"263","2016-07-28T16:18:29Z",NA,NA,"67.709.861","12.000.000","45.057.541",1.507503,8,"gps","NA:NA"
"264","2016-07-28T16:18:46Z",NA,NA,"67.619.796","16.000.000","44.534.683",0.501116,8,"gps","NA:NA"
"265","2016-07-28T16:19:04Z",NA,NA,"68.026.771","24.000.000","23.929.878",0.881788,11,"gps","NA:NA"
"266","2016-07-28T16:19:22Z",NA,NA,"67.487.111","12.000.000","16.448.063",1.452649,10,"gps","NA:NA"
"267","2016-07-28T16:19:39Z",NA,NA,"67.595.163","24.000.000","38.340.015",1.56895,11,"gps","NA:NA"
"268","2016-07-28T16:19:57Z",NA,NA,"67.598.007","16.000.000","25.566.969",1.511324,12,"gps","NA:NA"
"269","2016-07-28T16:20:08Z",NA,NA,"66.439.740","6.000.000","40.746.140",1.280572,12,"gps","NA:NA"
"270","2016-07-28T16:20:18Z",NA,NA,"65.569.142","16.000.000","50.763.287",1.489468,9,"gps","NA:NA"
"271","2016-07-28T16:20:29Z",NA,NA,"64.887.512","16.000.000","54.801.792",1.410641,11,"gps","NA:NA"
"272","2016-07-28T16:20:40Z",NA,NA,"64.126.708","16.000.000","34.532.879",1.574906,12,"gps","NA:NA"
"273","2016-07-28T16:20:51Z",NA,NA,"63.751.032","16.000.000","28.410.294",1.555277,9,"gps","NA:NA"
"274","2016-07-28T16:21:02Z",NA,NA,"65.244.949","24.000.000","28.293.259",1.331413,10,"gps","NA:NA"
"275","2016-07-28T16:21:13Z",NA,NA,"65.163.982","12.000.000","40.055.843",1.465031,11,"gps","NA:NA"
"276","2016-07-28T16:21:29Z",NA,NA,"64.818.002","8.000.000","16.727.882",1.373155,11,"gps","NA:NA"
"277","2016-07-28T16:21:49Z",NA,NA,"56.783.964","32.000.000","282.635.010",0.302185,12,"gps","NA:NA"
"278","2016-07-28T16:22:00Z",NA,NA,"56.970.390","24.000.000","325.540.039",3.330298,9,"gps","NA:NA"
"279","2016-07-28T16:22:11Z",NA,NA,"49.037.393","24.000.000","318.617.676",1.861073,10,"gps","NA:NA"
"280","2016-07-28T16:22:30Z",NA,NA,"62.527.672","16.000.000","307.222.687",1.500471,12,"gps","NA:NA"
"281","2016-07-28T16:22:40Z",NA,NA,"68.139.341","12.000.000","323.764.679",1.444051,11,"gps","NA:NA"
"282","2016-07-28T16:22:56Z",NA,NA,"66.065.046","24.000.000","308.824.524",1.511771,9,"gps","NA:NA"
"283","2016-07-28T16:23:07Z",NA,NA,"65.846.188","24.000.000","306.160.797",1.276854,10,"gps","NA:NA"
"284","2016-07-28T16:23:18Z",NA,NA,"65.008.007","16.000.000","311.030.334",1.30934,9,"gps","NA:NA"
"285","2016-07-28T16:23:29Z",NA,NA,"64.928.976","32.000.000","330.215.851",1.413942,10,"gps","NA:NA"
"286","2016-07-28T16:23:40Z",NA,NA,"67.686.275","24.000.000","306.559.723",1.473877,9,"gps","NA:NA"
"287","2016-07-28T16:23:57Z",NA,NA,"69.767.208","24.000.000","20.332.308",1.090025,10,"gps","NA:NA"
"288","2016-07-28T16:24:08Z",NA,NA,"68.675.755","24.000.000","4.563.250",1.656549,12,"gps","NA:NA"
"289","2016-07-28T16:24:24Z",NA,NA,"67.433.554","32.000.000","344.114.990",1.653677,11,"gps","NA:NA"
"290","2016-07-28T16:24:35Z",NA,NA,"66.119.292","16.000.000","329.414.246",1.504686,8,"gps","NA:NA"
"291","2016-07-28T16:24:45Z",NA,NA,"65.464.775","16.000.000","343.871.307",1.354202,9,"gps","NA:NA"
"292","2016-07-28T16:24:55Z",NA,NA,"66.658.419","24.000.000","348.766.022",1.317424,9,"gps","NA:NA"
"293","2016-07-28T16:25:06Z",NA,NA,"67.901.554","16.000.000","356.489.349",0.912527,10,"gps","NA:NA"
"294","2016-07-28T16:25:17Z",NA,NA,"69.702.273","24.000.000","344.162.659",1.163588,10,"gps","NA:NA"
"295","2016-07-28T16:25:32Z",NA,NA,"74.900.673","12.000.000","347.183.014",1.429694,11,"gps","NA:NA"
"296","2016-07-28T16:25:50Z",NA,NA,"78.802.873","16.000.000","338.834.290",1.316045,10,"gps","NA:NA"
"297","2016-07-28T16:26:01Z",NA,NA,"80.427.246","24.000.000","351.602.417",1.388618,10,"gps","NA:NA"
"298","2016-07-28T16:26:17Z",NA,NA,"81.885.195","16.000.000","342.044.312",1.619242,10,"gps","NA:NA"
"299","2016-07-28T16:26:28Z",NA,NA,"81.521.390","24.000.000","343.531.738",1.650908,9,"gps","NA:NA"
"300","2016-07-28T16:26:43Z",NA,NA,"81.560.148","32.000.000","343.834.015",0.909066,10,"gps","NA:NA"
"301","2016-07-28T16:26:54Z",NA,NA,"81.345.881","24.000.000","324.393.921",0.939715,10,"gps","NA:NA"
"302","2016-07-28T16:27:05Z",NA,NA,"39.265.431","12.000.000","346.481.171",1.315756,10,"gps","NA:NA"
"303","2016-07-28T16:27:16Z",NA,NA,"53.309.466","12.000.000","333.087.738",1.279166,8,"gps","NA:NA"
"304","2016-07-28T16:27:27Z",NA,NA,"54.383.889","16.000.000","334.954.376",1.172956,8,"gps","NA:NA"
"305","2016-07-28T16:27:39Z",NA,NA,"48.017.192","16.000.000","337.953.583",1.74921,8,"gps","NA:NA"
"306","2016-07-28T16:27:49Z",NA,NA,"50.516.274","24.000.000","353.786.560",0.962302,10,"gps","NA:NA"
"307","2016-07-28T16:28:05Z",NA,NA,"54.538.857","16.000.000","343.337.280",1.200942,9,"gps","NA:NA"
"308","2016-07-28T16:28:23Z",NA,NA,"59.559.132","16.000.000","349.315.125",1.449642,9,"gps","NA:NA"
"309","2016-07-28T16:28:41Z",NA,NA,"61.880.568","16.000.000","315.533.936",1.213836,10,"gps","NA:NA"
"310","2016-07-28T16:28:58Z",NA,NA,"63.218.486","12.000.000","312.216.553",1.385231,10,"gps","NA:NA"
"311","2016-07-28T16:29:08Z",NA,NA,"63.178.667","16.000.000","304.662.231",1.239335,11,"gps","NA:NA"
"312","2016-07-28T16:29:21Z",NA,NA,"63.924.278","8.000.000","304.408.661",1.434659,11,"gps","NA:NA"
"313","2016-07-28T16:29:32Z",NA,NA,"60.978.597","16.000.000","328.989.136",1.01911,11,"gps","NA:NA"
"314","2016-07-28T16:29:46Z",NA,NA,"66.824.271","24.000.000","338.798.828",1.304077,5,"gps","NA:NA"
"315","2016-07-28T16:30:12Z",NA,NA,"68.544.886","32.000.000","357.187.378",1.560888,6,"gps","NA:NA"
"316","2016-07-28T16:30:22Z",NA,NA,"72.826.815","16.000.000","322.242.584",1.743923,7,"gps","NA:NA"
"317","2016-07-28T16:30:33Z",NA,NA,"56.382.516","32.000.000","343.364.136",1.821252,7,"gps","NA:NA"
"318","2016-07-28T16:30:48Z",NA,NA,"66.443.724","16.000.000","2.161.617",2.094372,6,"gps","NA:NA"
"319","2016-07-28T16:30:58Z",NA,NA,"65.493.070","32.000.000","359.080.139",1.986899,7,"gps","NA:NA"
"320","2016-07-28T16:31:17Z",NA,NA,"64.653.048","16.000.000","13.723.985",1.03293,7,"gps","NA:NA"
"321","2016-07-28T16:31:27Z",NA,NA,"66.948.666","24.000.000","7.185.575",0,7,"gps","NA:NA"
"322","2016-07-28T16:31:39Z",NA,NA,"58.932.652","24.000.000","359.868.958",2.08333,6,"gps","NA:NA"
"323","2016-07-28T16:31:50Z",NA,NA,"55.872.417","16.000.000","358.407.959",1.891299,0,"gps","NA:NA"
"324","2016-07-28T16:32:02Z",NA,NA,"55.007.626","24.000.000","2.596.534",1.887038,6,"gps","NA:NA"
"325","2016-07-28T16:32:20Z",NA,NA,"59.370.493","16.000.000","351.149.170",1.824578,9,"gps","NA:NA"
"326","2016-07-28T16:32:44Z",NA,NA,"63.360.945","16.000.000","349.865.021",1.37709,8,"gps","NA:NA"
"327","2016-07-28T16:33:02Z",NA,NA,"62.947.935","16.000.000","346.178.131",1.569025,7,"gps","NA:NA"
"328","2016-07-28T16:33:13Z",NA,NA,"64.559.197","32.000.000","51.844.624",0.423493,10,"gps","NA:NA"
"329","2016-07-28T16:33:25Z",NA,NA,"53.779.198","24.000.000","9.283.576",1.110555,10,"gps","NA:NA"
"330","2016-07-28T16:33:43Z",NA,NA,"68.203.786","24.000.000","36.894.756",1.63684,9,"gps","NA:NA"
"331","2016-07-28T16:33:54Z",NA,NA,"67.699.189","24.000.000","40.136.528",1.547007,9,"gps","NA:NA"
"332","2016-07-28T16:34:09Z",NA,NA,"65.588.079","24.000.000","53.073.181",1.494178,9,"gps","NA:NA"
"333","2016-07-28T16:34:27Z",NA,NA,"64.418.879","16.000.000","23.394.272",1.579708,9,"gps","NA:NA"
"334","2016-07-28T16:34:44Z",NA,NA,"63.907.014","16.000.000","56.673.061",1.793987,8,"gps","NA:NA"
"335","2016-07-28T16:35:02Z",NA,NA,"64.163.164","32.000.000","50.337.795",1.94215,8,"gps","NA:NA"
"336","2016-07-28T16:35:18Z",NA,NA,"63.797.533","16.000.000","41.560.719",1.829268,8,"gps","NA:NA"
"337","2016-07-28T16:35:32Z",NA,NA,"63.534.678","16.000.000","41.960.903",1.567874,8,"gps","NA:NA"
"338","2016-07-28T16:35:49Z",NA,NA,"62.947.742","16.000.000","43.030.910",1.756127,7,"gps","NA:NA"
"339","2016-07-28T16:36:07Z",NA,NA,"62.156.242","24.000.000","69.909.691",1.279951,8,"gps","NA:NA"
"340","2016-07-28T16:36:25Z",NA,NA,"66.775.257","24.000.000","111.272.453",1.154107,8,"gps","NA:NA"
"341","2016-07-28T16:36:36Z",NA,NA,"69.300.859","12.000.000","131.785.706",1.410388,8,"gps","NA:NA"
"342","2016-07-28T16:36:51Z",NA,NA,"68.691.795","12.000.000","153.441.055",1.263511,9,"gps","NA:NA"
"343","2016-07-28T16:37:02Z",NA,NA,"69.710.832","24.000.000","139.955.200",1.223802,0,"gps","NA:NA"
"344","2016-07-28T16:37:47Z",NA,NA,"68.739.571","32.000.000","151.991.196",1.435676,7,"gps","NA:NA"
"345","2016-07-28T16:37:59Z",NA,NA,"64.784.183","24.000.000","144.786.453",1.486,8,"gps","NA:NA"
"346","2016-07-28T16:38:18Z",NA,NA,"61.642.604","24.000.000","169.870.071",1.396869,0,"gps","NA:NA"
"347","2016-07-28T16:38:35Z",NA,NA,"64.572.324","16.000.000","174.775.055",1.209768,9,"gps","NA:NA"
"348","2016-07-28T16:38:54Z",NA,NA,"71.033.394","24.000.000","182.611.542",1.262573,0,"gps","NA:NA"
"349","2016-07-28T16:39:10Z",NA,NA,"70.590.777","16.000.000","196.304.321",1.542349,7,"gps","NA:NA"
"350","2016-07-28T16:39:20Z",NA,NA,"69.343.691","24.000.000","199.371.109",1.733626,9,"gps","NA:NA"
"351","2016-07-28T16:39:36Z",NA,NA,"69.020.106","24.000.000","191.375.092",1.710632,0,"gps","NA:NA"
"352","2016-07-28T16:39:52Z",NA,NA,"69.989.692","8.000.000","192.765.121",0,7,"gps","NA:NA"
"353","2016-07-28T16:40:03Z",NA,NA,"78.891.383","24.000.000","331.239.594",0.014713,11,"gps","NA:NA"
"354","2016-07-28T16:40:14Z",NA,NA,"68.769.676","12.000.000","221.447.037",0.549215,8,"gps","NA:NA"
"355","2016-07-28T16:40:25Z",NA,NA,"70.274.459","6.000.000","180.354.431",0.972887,11,"gps","NA:NA"
"356","2016-07-28T16:40:36Z",NA,NA,"73.094.908","6.000.000","177.244.507",1.259224,11,"gps","NA:NA"
"357","2016-07-28T16:40:48Z",NA,NA,"74.806.510","8.000.000","196.751.968",1.460525,11,"gps","NA:NA"
"358","2016-07-28T16:41:08Z",NA,NA,"74.236.981","16.000.000","197.140.335",1.128327,10,"gps","NA:NA"
"359","2016-07-28T16:41:19Z",NA,NA,"92.754.570","24.000.000","200.476.288",1.257607,7,"gps","NA:NA"
"360","2016-07-28T16:41:30Z",NA,NA,"66.150.819","16.000.000","183.208.984",0.443679,9,"gps","NA:NA"
"361","2016-07-28T16:41:40Z",NA,NA,"76.726.924","16.000.000","183.176.300",0.929977,9,"gps","NA:NA"
"362","2016-07-28T16:41:51Z",NA,NA,"79.586.507","16.000.000","184.828.171",1.064471,7,"gps","NA:NA"
"363","2016-07-28T16:42:06Z",NA,NA,"79.800.900","24.000.000","182.678.543",1.255419,7,"gps","NA:NA"
"364","2016-07-28T16:42:24Z",NA,NA,"77.131.506","12.000.000","210.091.461",1.16962,8,"gps","NA:NA"
"365","2016-07-28T16:42:36Z",NA,NA,"71.855.264","24.000.000","202.919.220",1.192626,0,"gps","NA:NA"
"366","2016-07-28T16:42:46Z",NA,NA,"68.766.563","16.000.000","195.949.371",1.336541,11,"gps","NA:NA"
"367","2016-07-28T16:42:59Z",NA,NA,"66.397.999","24.000.000","197.252.182",1.381952,11,"gps","NA:NA"
"368","2016-07-28T16:43:20Z",NA,NA,"61.955.274","32.000.000","183.194.611",1.332803,8,"gps","NA:NA"
"369","2016-07-28T16:43:31Z",NA,NA,"59.091.842","24.000.000","170.456.192",1.319582,11,"gps","NA:NA"
"370","2016-07-28T16:43:49Z",NA,NA,"59.217.370","12.000.000","166.442.139",1.314573,8,"gps","NA:NA"
"371","2016-07-28T16:44:06Z",NA,NA,"60.326.339","16.000.000","233.360.931",1.112499,8,"gps","NA:NA"
"372","2016-07-28T16:44:17Z",NA,NA,"60.477.236","8.000.000","184.637.741",1.230679,11,"gps","NA:NA"
"373","2016-07-28T16:44:29Z",NA,NA,"64.460.755","16.000.000","192.842.682",1.439362,11,"gps","NA:NA"
"374","2016-07-28T16:44:42Z",NA,NA,"77.863.218","16.000.000","292.564.362",1.046198,0,"gps","NA:NA"
"375","2016-07-28T16:44:53Z",NA,NA,"58.587.965","32.000.000","154.528.152",0.204832,6,"gps","NA:NA"
"376","2016-07-28T16:45:07Z",NA,NA,"42.047.998","24.000.000","185.808.899",1.32599,0,"gps","NA:NA"
"377","2016-07-28T16:45:18Z",NA,NA,"67.569.778","32.000.000","129.903.824",0.254456,9,"gps","NA:NA"
"378","2016-07-28T16:45:29Z",NA,NA,"83.022.138","24.000.000","183.549.377",0.764483,10,"gps","NA:NA"
"379","2016-07-28T16:45:45Z",NA,NA,"84.936.736","24.000.000","150.329.819",1.250331,10,"gps","NA:NA"
"380","2016-07-28T16:46:02Z",NA,NA,"88.506.615","16.000.000","158.787.704",1.504803,9,"gps","NA:NA"
"381","2016-07-28T16:46:20Z",NA,NA,"89.094.925","24.000.000","171.976.120",1.085868,9,"gps","NA:NA"
"382","2016-07-28T16:46:31Z",NA,NA,"88.450.042","32.000.000","167.680.374",0.512428,9,"gps","NA:NA"
"383","2016-07-28T16:46:48Z",NA,NA,"83.187.386","16.000.000","163.469.421",1.510917,10,"gps","NA:NA"
"384","2016-07-28T16:47:06Z",NA,NA,"76.406.067","12.000.000","141.859.619",1.629536,10,"gps","NA:NA"
"385","2016-07-28T16:47:43Z",NA,NA,"111.545.059","32.000.000","142.080.246",2.079441,8,"gps","NA:NA"
"386","2016-07-28T16:47:54Z",NA,NA,"101.925.446","12.000.000","0",0,8,"gps","NA:NA"
"387","2016-07-28T16:48:46Z",NA,NA,"139.435.211","24.000.000","344.553.558",0.594896,0,"gps","NA:NA"
"388","2016-07-28T16:48:57Z",NA,NA,"89.239.985","8.000.000","0",0,10,"gps","NA:NA"
"389","2016-07-28T16:49:31Z",NA,NA,"173.996.916","32.000.000","30.044.872",3.589468,5,"gps","NA:NA"
"390","2016-07-28T16:50:00Z",NA,NA,"104.971.034","32.000.000","0",0,6,"gps","NA:NA"
"391","2016-07-28T16:50:10Z",NA,NA,"71.409.044","12.000.000","0",0,9,"gps","NA:NA"
"392","2016-07-28T16:51:16Z",NA,NA,"80.254.331","24.000.000","0",0.760602,10,"gps","NA:NA"
"393","2016-07-28T16:51:28Z",NA,NA,"74.118.722","24.000.000","239.322.845",1.817297,10,"gps","NA:NA"
"394","2016-07-28T16:51:39Z",NA,NA,"71.715.956","16.000.000","253.042.648",1.473522,10,"gps","NA:NA"
"395","2016-07-28T16:51:54Z",NA,NA,"60.159.572","24.000.000","220.268.173",1.354661,10,"gps","NA:NA"
"396","2016-07-28T16:52:05Z",NA,NA,"53.756.186","24.000.000","219.215.317",1.473299,9,"gps","NA:NA"
"397","2016-07-28T16:52:21Z",NA,NA,"54.943.909","12.000.000","223.864.456",1.366716,9,"gps","NA:NA"
"398","2016-07-28T16:52:31Z",NA,NA,"54.900.789","16.000.000","221.506.226",1.459026,8,"gps","NA:NA"
"399","2016-07-28T16:52:47Z",NA,NA,"54.368.489","16.000.000","219.413.376",1.576498,10,"gps","NA:NA"
"400","2016-07-28T16:53:04Z",NA,NA,"55.188.853","16.000.000","231.192.734",1.610702,10,"gps","NA:NA"
"401","2016-07-28T16:53:25Z",NA,NA,"72.763.365","16.000.000","220.464.493",1.586682,9,"gps","NA:NA"
"402","2016-07-28T16:53:36Z",NA,NA,"79.303.949","24.000.000","219.299.820",1.407261,9,"gps","NA:NA"
"403","2016-07-28T16:53:47Z",NA,NA,"71.239.165","24.000.000","235.876.724",1.397223,10,"gps","NA:NA"
"404","2016-07-28T16:53:58Z",NA,NA,"67.844.305","24.000.000","232.182.480",1.461107,9,"gps","NA:NA"
